Date,Open,High,Low,Close,Volume
2018-11-27,22.670000076293945,23.130666732788086,22.366666793823242,22.92799949645996,95374500
2018-11-28,23.06599998474121,23.218666076660156,22.81399917602539,23.191333770751953,61914000
2018-11-29,23.133333206176758,23.166667938232422,22.636667251586914,22.744667053222656,46210500
2018-11-30,22.788667678833008,23.440000534057617,22.55066680908203,23.365333557128906,84436500
2018-12-03,24.0,24.399999618530273,23.46666717529297,23.89933204650879,124597500
2018-12-04,23.73666763305664,24.57866668701172,23.46666717529297,23.979999542236328,126928500
2018-12-06,23.733999252319336,24.492000579833984,23.384000778198242,24.20400047302246,117637500
2018-12-07,24.600000381469727,25.299333572387695,23.843332290649414,23.864667892456055,172668000
2018-12-10,24.0,24.398666381835938,23.541332244873047,24.343332290649414,99202500
2018-12-11,24.660667419433594,24.81133270263672,24.01533317565918,24.450666427612305,94632000
2018-12-12,24.628000259399414,24.79400062561035,24.3439998626709,24.440000534057617,75405000
2018-12-13,24.676666259765625,25.16266632080078,24.450000762939453,25.119333267211914,110488500
2018-12-14,25.0,25.191333770751953,24.288667678833008,24.380666732788086,95064000
2018-12-17,24.133333206176758,24.3799991607666,22.92533302307129,23.22800064086914,115110000
2018-12-18,23.369333267211914,23.43666648864746,22.246000289916992,22.468666076660156,106500000
2018-12-19,22.50666618347168,23.134000778198242,21.982667922973633,22.197999954223633,124113000
2018-12-20,21.803333282470703,22.019332885742188,20.791332244873047,21.025333404541016,136078500
2018-12-21,21.15999984741211,21.564666748046875,20.82933235168457,21.31800079345703,120252000
2018-12-24,20.899999618530273,20.96666717529297,19.68000030517578,19.69266700744629,83398500
2018-12-26,20.0,21.79800033569336,19.606000900268555,21.73933219909668,122446500
2018-12-27,21.32266616821289,21.47800064086914,20.100000381469727,21.075332641601562,128626500
2018-12-28,21.540000915527344,22.416000366210938,21.227333068847656,22.257999420166016,149085000
2018-12-31,22.519332885742188,22.61400032043457,21.68400001525879,22.18666648864746,94534500
2019-01-02,20.406667709350586,21.0086669921875,19.920000076293945,20.674667358398438,174879000
2019-01-03,20.46666717529297,20.626667022705078,19.825332641601562,20.02400016784668,104478000
2019-01-04,20.399999618530273,21.200000762939453,20.18199920654297,21.179332733154297,110911500
2019-01-07,21.447999954223633,22.44933319091797,21.183332443237305,22.33066749572754,113268000
2019-01-08,22.797332763671875,22.93400001525879,21.801332473754883,22.356666564941406,105127500
2019-01-09,22.366666793823242,22.899999618530273,22.097999572753906,22.568666458129883,81493500
2019-01-10,22.293333053588867,23.025999069213867,22.119333267211914,22.99799919128418,90846000
2019-01-11,22.805999755859375,23.227333068847656,22.584667205810547,23.150667190551758,75586500
2019-01-14,22.825332641601562,22.833332061767578,22.266666412353516,22.293333053588867,78709500
2019-01-15,22.333332061767578,23.253332138061523,22.299999237060547,22.961999893188477,90849000
2019-01-16,22.985332489013672,23.46666717529297,22.899999618530273,23.06999969482422,70375500
2019-01-17,23.08066749572754,23.433332443237305,22.94333267211914,23.15399932861328,55150500
2019-01-18,21.53333282470703,21.808666229248047,19.98200035095215,20.150667190551758,362262000
2019-01-22,20.321332931518555,20.53333282470703,19.700000762939453,19.92799949645996,181000500
2019-01-23,19.5,19.633333206176758,18.779333114624023,19.172666549682617,187950000
2019-01-24,18.868667602539062,19.57866668701172,18.618667602539062,19.43400001525879,120183000
2019-01-25,19.625999450683594,19.90133285522461,19.303333282470703,19.80266761779785,108744000
2019-01-28,19.527332305908203,19.83066749572754,19.183332443237305,19.7586669921875,96349500
2019-01-29,19.684667587280273,19.90399932861328,19.453332901000977,19.83066749572754,69325500
2019-01-30,20.030000686645508,20.600000381469727,19.89933204650879,20.584667205810547,168754500
2019-01-31,20.066667556762695,20.770666122436523,19.600000381469727,20.468000411987305,188538000
2019-02-01,20.3613338470459,21.073333740234375,20.233333587646484,20.81399917602539,109251000
2019-02-04,20.865333557128906,21.020000457763672,20.125333786010742,20.859333038330078,110281500
2019-02-05,20.832666397094727,21.496000289916992,20.816667556762695,21.42333221435547,101142000
2019-02-06,21.305999755859375,21.615999221801758,21.041332244873047,21.148000717163086,75577500
2019-02-07,20.886667251586914,20.979999542236328,20.200000762939453,20.500667572021484,97809000
2019-02-08,20.455333709716797,20.496667861938477,19.899999618530273,20.386667251586914,87663000
2019-02-11,20.773332595825195,21.239999771118164,20.700000762939453,20.856000900268555,106945500
2019-02-12,21.079999923706055,21.21266746520996,20.641332626342773,20.78733253479004,82764000
2019-02-13,20.823333740234375,20.850000381469727,20.3713321685791,20.544666290283203,77124000
2019-02-14,20.225332260131836,20.451332092285156,20.066667556762695,20.251333236694336,78012000
2019-02-15,20.299999237060547,20.53333282470703,20.260000228881836,20.525333404541016,58573500
2019-02-19,20.437332153320312,20.769332885742188,20.364667892456055,20.375999450683594,62526000
2019-02-20,20.29400062561035,20.420000076293945,19.933332443237305,20.17066764831543,107131500
2019-02-21,20.12066650390625,20.215999603271484,19.366666793823242,19.415332794189453,133638000
2019-02-22,19.632667541503906,19.766666412353516,19.47333335876465,19.6473331451416,86109000
2019-02-25,19.860666275024414,20.19333267211914,19.799999237060547,19.917999267578125,99397500
2019-02-26,19.481332778930664,20.134000778198242,19.251333236694336,19.857332229614258,128737500
2019-02-27,20.118667602539062,21.086666107177734,20.036666870117188,20.982667922973633,167758500
2019-02-28,21.261333465576172,21.333332061767578,20.720666885375977,21.325332641601562,157810500
2019-03-01,20.46266746520996,20.475332260131836,19.459999084472656,19.652666091918945,343671000
2019-03-04,19.874666213989258,19.933332443237305,18.851999282836914,19.02400016784668,256452000
2019-03-05,18.799999237060547,18.933332443237305,18.00666618347168,18.43600082397461,281470500
2019-03-06,18.43199920654297,18.767332077026367,18.292667388916016,18.416000366210938,155032500
2019-03-07,18.589332580566406,18.979999542236328,18.28333282470703,18.439332962036133,141637500
2019-03-08,18.46066665649414,19.03933334350586,18.392667770385742,18.94266700744629,132294000
2019-03-11,18.90133285522461,19.41866683959961,18.700000762939453,19.39466667175293,110884500
2019-03-12,19.099332809448242,19.204666137695312,18.737333297729492,18.890666961669922,112561500
2019-03-13,18.926666259765625,19.465999603271484,18.84666633605957,19.263999938964844,102670500
2019-03-14,19.496667861938477,19.69266700744629,19.21933364868164,19.33066749572754,106551000
2019-03-15,18.900667190551758,18.9146671295166,18.293333053588867,18.36199951171875,221782500
2019-03-18,18.399999618530273,18.536666870117188,17.81999969482422,17.965999603271484,154215000
2019-03-19,17.833332061767578,18.219999313354492,17.56399917602539,17.83133316040039,177009000
2019-03-20,17.979333877563477,18.33133316040039,17.753332138061523,18.239999771118164,103623000
2019-03-21,18.17333221435547,18.43000030517578,17.89666748046875,18.26799964904785,89206500
2019-03-22,18.172000885009766,18.18666648864746,17.600000381469727,17.635332107543945,131184000
2019-03-25,17.31399917602539,17.545333862304688,16.964000701904297,17.3613338470459,153225000
2019-03-26,17.62933349609375,18.017332077026367,17.6286678314209,17.851333618164062,110263500
2019-03-27,17.916667938232422,18.357999801635742,17.8786678314209,18.32200050354004,131688000
2019-03-28,18.477333068847656,18.68866729736328,18.34000015258789,18.57466697692871,101611500
2019-03-29,18.579999923706055,18.67733383178711,18.299999237060547,18.657333374023438,89869500
2019-04-01,18.841333389282227,19.280000686645508,18.75200080871582,19.278667449951172,121656000
2019-04-02,19.219999313354492,19.29599952697754,18.92533302307129,19.058666229248047,82183500
2019-04-03,19.154666900634766,19.744667053222656,19.14466667175293,19.45400047302246,118791000
2019-04-04,17.459333419799805,18.079999923706055,17.37266731262207,17.851999282836914,355810500
2019-04-05,17.99066734313965,18.406667709350586,17.74066734313965,18.33066749572754,195574500
2019-04-08,18.512666702270508,18.743999481201172,18.029333114624023,18.213333129882812,156156000
2019-04-09,18.110000610351562,18.333332061767578,17.974000930786133,18.15399932861328,88560000
2019-04-10,18.44933319091797,18.558666229248047,18.19266700744629,18.40399932861328,105919500
2019-04-11,17.886667251586914,18.03333282470703,17.706666946411133,17.89466667175293,147538500
2019-04-12,18.014667510986328,18.1299991607666,17.788667678833008,17.84666633605957,101190000
2019-04-15,17.908666610717773,17.92533302307129,17.242000579833984,17.7586669921875,150579000
2019-04-16,17.71666717529297,18.333332061767578,17.648000717163086,18.224000930786133,109093500
2019-04-17,18.316667556762695,18.319332122802734,17.902666091918945,18.082000732421875,76897500
2019-04-18,18.082000732421875,18.32266616821289,17.983333587646484,18.21733283996582,88144500
2019-04-22,17.933332443237305,17.978666305541992,17.498666763305664,17.516666412353516,182206500
2019-04-23,17.343332290649414,17.706666946411133,17.049999237060547,17.593332290649414,164158500
2019-04-24,17.59000015258789,17.687999725341797,17.200000762939453,17.243999481201172,160912500
2019-04-25,17.0,17.266666412353516,16.404666900634766,16.5086669921875,327741000
2019-04-26,16.433332443237305,16.44533348083496,15.408666610717773,15.675999641418457,335410500
2019-04-29,15.723999977111816,16.26533317565918,15.477999687194824,16.097999572753906,250717500
2019-04-30,16.137332916259766,16.28066635131836,15.800000190734863,15.912667274475098,141969000
2019-05-01,15.923333168029785,16.0,15.433333396911621,15.600666999816895,160566000
2019-05-02,16.368000030517578,16.475332260131836,15.847999572753906,16.273332595825195,272389500
2019-05-03,16.257333755493164,17.107332229614258,16.232667922973633,17.00200080871582,355602000
2019-05-06,16.667999267578125,17.22333335876465,16.566667556762695,17.022666931152344,162508500
2019-05-07,17.1200008392334,17.1473331451416,16.34000015258789,16.470666885375977,151971000
2019-05-08,16.46266746520996,16.706666946411133,16.280000686645508,16.32266616821289,92646000
2019-05-09,16.133333206176758,16.245332717895508,15.795999526977539,16.131999969482422,100671000
2019-05-10,15.983332633972168,16.132667541503906,15.73466682434082,15.968000411987305,105124500
2019-05-13,15.46733283996582,15.498000144958496,14.966667175292969,15.133999824523926,162522000
2019-05-14,15.286666870117188,15.633333206176758,15.199999809265137,15.487333297729492,108786000
2019-05-15,15.288000106811523,15.496000289916992,15.016667366027832,15.463333129882812,109440000
2019-05-16,15.299332618713379,15.399999618530273,15.100000381469727,15.222000122070312,112249500
2019-05-17,14.797332763671875,14.815999984741211,13.928000450134277,14.0686674118042,266800500
2019-05-20,13.520000457763672,13.733332633972168,13.016667366027832,13.690667152404785,307893000
2019-05-21,13.184000015258789,13.826666831970215,13.06933307647705,13.67199993133545,270058500
2019-05-22,13.273332595825195,13.595999717712402,12.785332679748535,12.84866714477539,280278000
2019-05-23,12.956000328063965,13.29800033569336,12.414667129516602,13.03266716003418,398206500
2019-05-24,13.321999549865723,13.331999778747559,12.583333015441895,12.708666801452637,212049000
2019-05-28,12.74666690826416,13.0,12.523332595825195,12.579999923706055,154693500
2019-05-29,12.473333358764648,12.826000213623047,12.336000442504883,12.657333374023438,179529000
2019-05-30,12.583333015441895,12.817333221435547,12.468000411987305,12.54800033569336,118897500
2019-05-31,12.34000015258789,12.661333084106445,12.273332595825195,12.343999862670898,156100500
2019-06-03,12.36733341217041,12.445332527160645,11.799332618713379,11.9313325881958,195966000
2019-06-04,12.073332786560059,12.932000160217285,11.973999977111816,12.90666675567627,207112500
2019-06-05,13.245332717895508,13.41866683959961,12.789999961853027,13.105999946594238,202662000
2019-06-06,13.629332542419434,14.066666603088379,13.453332901000977,13.729999542236328,303633000
2019-06-07,13.666666984558105,14.055999755859375,13.566666603088379,13.633333206176758,240052500
2019-06-10,14.016667366027832,14.462667465209961,13.934000015258789,14.192000389099121,158775000
2019-06-11,14.609333038330078,14.726667404174805,14.233332633972168,14.473333358764648,174802500
2019-06-12,14.863332748413086,14.892000198364258,13.933333396911621,13.950667381286621,227962500
2019-06-13,14.025333404541016,14.326666831970215,13.833999633789062,14.260666847229004,122524500
2019-06-14,14.083333015441895,14.44333267211914,14.026666641235352,14.32800006866455,111501000
2019-06-17,14.36533260345459,15.133333206176758,14.284667015075684,15.001999855041504,184752000
2019-06-18,15.248000144958496,15.649333000183105,14.837332725524902,14.982666969299316,190737000
2019-06-19,15.007332801818848,15.184666633605957,14.737333297729492,15.095333099365234,98626500
2019-06-20,14.866666793823242,15.126667022705078,14.423333168029785,14.641332626342773,177952500
2019-06-21,14.414667129516602,14.812000274658203,14.366666793823242,14.790666580200195,123031500
2019-06-24,14.88266658782959,15.057332992553711,14.73466682434082,14.909333229064941,86262000
2019-06-25,14.959333419799805,15.022666931152344,14.63266658782959,14.650667190551758,92731500
2019-06-26,14.687333106994629,15.148667335510254,14.539999961853027,14.618000030517578,127608000
2019-06-27,14.630000114440918,14.859999656677246,14.489999771118164,14.855999946594238,95095500
2019-06-28,14.732666969299316,15.011333465576172,14.720000267028809,14.897333145141602,102771000
2019-07-01,15.347332954406738,15.539999961853027,15.085332870483398,15.14466667175293,123201000
2019-07-02,15.259332656860352,15.276666641235352,14.814666748046875,14.970000267028809,138885000
2019-07-03,15.959333419799805,16.10466766357422,15.633999824523926,15.65999984741211,213016500
2019-07-05,15.637999534606934,15.696666717529297,15.386667251586914,15.539999961853027,105985500
2019-07-08,15.416000366210938,15.483332633972168,15.244000434875488,15.355999946594238,88207500
2019-07-09,15.264666557312012,15.399999618530273,15.152000427246094,15.337332725524902,92862000
2019-07-10,15.609999656677246,15.929332733154297,15.542667388916016,15.928000450134277,137185500
2019-07-11,15.87600040435791,16.100000381469727,15.720000267028809,15.90666675567627,112716000
